"species","decimalLatitude","decimalLongitude"
"Eucalyptus tereticornis",-33.547721,150.6735
"Eucalyptus tereticornis",-33.879324,150.71265
"Eucalyptus tereticornis",-31.874031,152.429381
"Eucalyptus tereticornis",-33.596761,150.85446
"Eucalyptus tereticornis",-33.377329,151.44138
"Eucalyptus tereticornis",-33.544814,150.91964
"Eucalyptus tereticornis",-34.1954,150.74773
"Eucalyptus tereticornis",-33.97684,150.859638
"Eucalyptus tereticornis",-29.011504,153.064852
"Eucalyptus tereticornis",-31.094658,152.78929
"Eucalyptus tereticornis",-35.285404,150.421615
"Eucalyptus tereticornis",-32.775277,151.423746
"Eucalyptus tereticornis",-35.803493,150.124346
"Eucalyptus tereticornis",-31.830295,151.81332
"Eucalyptus tereticornis",-36.356559,150.075956
"Eucalyptus tereticornis",-33.032094,151.667244
"Eucalyptus tereticornis",-33.686939,150.934615
"Eucalyptus tereticornis",-32.513068,151.563491
"Eucalyptus tereticornis",-32.915086,151.484475
"Eucalyptus tereticornis",-32.720219,151.769699
"Eucalyptus tereticornis",-33.817966,150.756305
"Eucalyptus tereticornis",-34.819263,150.538678
"Eucalyptus tereticornis",-32.182204,152.526884
"Eucalyptus tereticornis",-33.712436,150.993441
"Eucalyptus tereticornis",-33.266071,151.482959
"Eucalyptus tereticornis",-34.49828,150.775212
"Eucalyptus tereticornis",-30.116442,152.124986
"Eucalyptus tereticornis",-34.749424,150.518295
"Eucalyptus tereticornis",-33.587757,150.907906
"Eucalyptus tereticornis",-33.865455,150.902766
"Eucalyptus tereticornis",-29.704217,152.938019
"Eucalyptus tereticornis",-29.884569,152.281838
"Eucalyptus tereticornis",-34.546575,150.696597
"Eucalyptus tereticornis",-29.835761,152.773907
"Eucalyptus tereticornis",-33.76212,150.860407
"Eucalyptus tereticornis",-32.728882,151.511583
"Eucalyptus tereticornis",-31.471093,152.832136
"Eucalyptus tereticornis",-32.687884,151.659939
"Eucalyptus tereticornis",-31.46015,152.832819
"Eucalyptus tereticornis",-33.584391,150.922518
"Eucalyptus tereticornis",-31.935392,152.306917
"Eucalyptus tereticornis",-32.873165,150.858057
"Eucalyptus tereticornis",-31.757768,152.30289
"Eucalyptus tereticornis",-33.083806,151.442808
"Eucalyptus tereticornis",-36.591612,149.720352
"Eucalyptus tereticornis",-29.09106,153.396807
"Eucalyptus tereticornis",-33.628519,150.819564
"Eucalyptus tereticornis",-34.357024,150.103912
"Eucalyptus tereticornis",-33.508268,151.118512
"Eucalyptus tereticornis",-34.112291,150.608194
"Eucalyptus tereticornis",-35.651472,150.061502
"Eucalyptus tereticornis",-29.897157,152.273462
"Eucalyptus tereticornis",-34.226687,150.600611
"Eucalyptus tereticornis",-33.91649,150.823602
"Eucalyptus tereticornis",-33.816055,150.819815
"Eucalyptus tereticornis",-33.535915,150.670468
"Eucalyptus tereticornis",-36.764169,149.839263
"Eucalyptus tereticornis",-30.641669,152.982318
"Eucalyptus tereticornis",-31.717708,151.103498
"Eucalyptus tereticornis",-29.977561,152.949207
"Eucalyptus tereticornis",-32.658366,151.348086
"Eucalyptus tereticornis",-31.416826,152.825396
"Eucalyptus tereticornis",-29.608311,152.281181
"Eucalyptus tereticornis",-32.767722,151.30359
"Eucalyptus tereticornis",-35.72343,149.734186
"Eucalyptus tereticornis",-33.962087,150.827302
"Eucalyptus tereticornis",-33.949588,150.97427
"Eucalyptus tereticornis",-33.083776,151.443269
"Eucalyptus tereticornis",-29.961232,152.548356
"Eucalyptus tereticornis",-34.041878,150.779251
"Eucalyptus tereticornis",-33.892936,150.802076
"Eucalyptus tereticornis",-32.450532,150.913105
"Eucalyptus tereticornis",-34.587522,150.76727
"Eucalyptus tereticornis",-34.604357,150.76623
"Eucalyptus tereticornis",-32.934243,151.648004
"Eucalyptus tereticornis",-33.712959,150.844565
"Eucalyptus tereticornis",-34.217183,150.681894
"Eucalyptus tereticornis",-29.687721,152.087425
"Eucalyptus tereticornis",-34.793387,150.01151
"Eucalyptus tereticornis",-33.859776,150.670066
"Eucalyptus tereticornis",-35.756365,150.023159
"Eucalyptus tereticornis",-34.116766,150.792899
"Eucalyptus tereticornis",-33.620478,150.870389
"Eucalyptus tereticornis",-32.988108,151.649808
"Eucalyptus tereticornis",-32.800588,151.4842
"Eucalyptus tereticornis",-33.879883,150.857183
"Eucalyptus tereticornis",-33.233828,151.539321
"Eucalyptus tereticornis",-32.368574,151.087275
"Eucalyptus tereticornis",-34.225012,150.820291
"Eucalyptus tereticornis",-34.437008,150.843595
"Eucalyptus tereticornis",-29.831672,152.784215
"Eucalyptus tereticornis",-33.563521,150.664704
"Eucalyptus tereticornis",-34.094203,150.426409
"Eucalyptus tereticornis",-30.645736,152.987034
"Eucalyptus tereticornis",-34.339436,150.2706
"Eucalyptus tereticornis",-33.139108,151.557224
"Eucalyptus tereticornis",-34.183305,150.323027
"Eucalyptus tereticornis",-29.835258,152.781009
"Eucalyptus tereticornis",-33.986088,150.921734
"Eucalyptus tereticornis",-32.812743,151.628349
"Eucalyptus tereticornis",-33.793998,150.699988
"Eucalyptus tereticornis",-32.337722,150.625835
"Eucalyptus tereticornis",-32.311562,151.005603
"Eucalyptus tereticornis",-32.655742,151.642369
"Eucalyptus tereticornis",-33.845808,150.796926
"Eucalyptus tereticornis",-29.240572,152.647271
"Eucalyptus tereticornis",-30.753159,152.994847
"Eucalyptus tereticornis",-33.684058,150.931776
"Eucalyptus tereticornis",-33.801408,144.905998
"Eucalyptus tereticornis",-29.850539,152.133133
"Eucalyptus tereticornis",-33.787136,151.108862
"Eucalyptus tereticornis",-28.946689,152.883078
"Eucalyptus tereticornis",-32.728909,151.490486
"Eucalyptus tereticornis",-32.46711,151.13423
"Eucalyptus tereticornis",-32.608778,150.965732
"Eucalyptus tereticornis",-31.573311,151.640033
"Eucalyptus tereticornis",-29.497016,153.214742
"Eucalyptus tereticornis",-29.98763,152.73616
"Eucalyptus tereticornis",-33.561928,150.664808
"Eucalyptus tereticornis",-33.645901,150.906516
"Eucalyptus tereticornis",-34.201517,150.616364
"Eucalyptus tereticornis",-28.484734,152.279778
"Eucalyptus tereticornis",-32.924625,151.314537
"Eucalyptus tereticornis",-33.717565,150.731134
"Eucalyptus tereticornis",-32.601722,151.76961
"Eucalyptus tereticornis",-33.258361,151.441081
"Eucalyptus tereticornis",-28.819388,153.245988
"Eucalyptus tereticornis",-34.494813,150.765183
"Eucalyptus tereticornis",-34.263078,150.070963
"Eucalyptus tereticornis",-32.665347,151.125555
"Eucalyptus tereticornis",-32.1511,151.9767
"Eucalyptus tereticornis",-34.304133,150.185646
"Eucalyptus tereticornis",-28.827891,153.321214
"Eucalyptus tereticornis",-32.276306,150.896659
"Eucalyptus tereticornis",-33.892728,150.974612
"Eucalyptus tereticornis",-33.761183,150.83388
"Eucalyptus tereticornis",-32.688723,151.383758
"Eucalyptus tereticornis",-33.770377,150.673391
"Eucalyptus tereticornis",-33.665091,150.951157
"Eucalyptus tereticornis",-34.89686,150.392144
"Eucalyptus tereticornis",-33.690607,150.246558
"Eucalyptus tereticornis",-29.630206,152.741264
"Eucalyptus tereticornis",-33.140301,151.523988
"Eucalyptus tereticornis",-33.935656,150.637411
"Eucalyptus tereticornis",-29.835882,152.776401
"Eucalyptus tereticornis",-29.735059,152.043423
"Eucalyptus tereticornis",-32.990566,150.890638
"Eucalyptus tereticornis",-34.117674,150.607294
"Eucalyptus tereticornis",-33.315091,150.951153
"Eucalyptus tereticornis",-29.616237,152.654395
"Eucalyptus tereticornis",-32.348832,150.820017
"Eucalyptus tereticornis",-28.901217,153.351335
"Eucalyptus tereticornis",-30.565083,151.901103
"Eucalyptus tereticornis",-33.963581,150.914258
"Eucalyptus tereticornis",-33.850921,150.70316
"Eucalyptus tereticornis",-29.62975,152.75159
"Eucalyptus tereticornis",-33.260924,151.475479
"Eucalyptus tereticornis",-33.25691,151.55207
"Eucalyptus tereticornis",-31.358665,151.83642
"Eucalyptus tereticornis",-33.5182,150.798745
"Eucalyptus tereticornis",-33.965091,151.00116
"Eucalyptus tereticornis",-33.020846,151.155148
"Eucalyptus tereticornis",-31.573848,151.654177
"Eucalyptus tereticornis",-29.829086,152.79275
"Eucalyptus tereticornis",-29.55386,152.485072
"Eucalyptus tereticornis",-33.084039,151.442686
"Eucalyptus tereticornis",-28.885664,152.56509
"Eucalyptus tereticornis",-33.94281,150.682318
"Eucalyptus tereticornis",-36.573607,149.797373
"Eucalyptus tereticornis",-33.942845,150.680418
"Eucalyptus tereticornis",-28.865458,153.502775
"Eucalyptus tereticornis",-28.280045,152.533027
"Eucalyptus tereticornis",-33.725706,150.770296
"Eucalyptus tereticornis",-34.50959,150.73559
"Eucalyptus tereticornis",-33.96425,150.694309
"Eucalyptus tereticornis",-29.835137,152.795242
"Eucalyptus tereticornis",-29.657343,152.803543
"Eucalyptus tereticornis",-35.927809,150.083126
"Eucalyptus tereticornis",-32.726068,151.518963
"Eucalyptus tereticornis",-33.6999,150.95424
"Eucalyptus tereticornis",-33.926465,150.805566
"Eucalyptus tereticornis",-33.756865,150.862908
"Eucalyptus tereticornis",-33.849417,151.054169
"Eucalyptus tereticornis",-30.993531,152.750758
"Eucalyptus tereticornis",-28.931405,152.748667
"Eucalyptus tereticornis",-33.644566,150.855322
"Eucalyptus tereticornis",-34.030673,150.698496
"Eucalyptus tereticornis",-32.71036,151.40658
"Eucalyptus tereticornis",-33.60831,150.76607
"Eucalyptus tereticornis",-32.94872,151.70039
"Eucalyptus tereticornis",-33.552407,150.893732
"Eucalyptus tereticornis",-33.866004,150.856106
"Eucalyptus tereticornis",-34.463473,150.816831
"Eucalyptus tereticornis",-28.3456,152.55131
"Eucalyptus tereticornis",-36.668058,149.64755
"Eucalyptus tereticornis",-30.7467,152.2943
"Eucalyptus tereticornis",-33.59164,150.68424
"Eucalyptus tereticornis",-34.503115,150.455959
"Eucalyptus tereticornis",-28.824444,153.301715
"Eucalyptus tereticornis",-34.255703,150.58537
"Eucalyptus tereticornis",-35.701227,150.208135
"Eucalyptus tereticornis",-34.038646,150.692519
"Eucalyptus tereticornis",-29.873996,152.171636
"Eucalyptus tereticornis",-30.745435,152.189283
"Eucalyptus tereticornis",-29.820634,152.929666
"Eucalyptus tereticornis",-29.834136,152.784448
"Eucalyptus tereticornis",-36.831648,149.648844
"Eucalyptus tereticornis",-30.603236,153.007762
"Eucalyptus tereticornis",-33.57225,150.957805
"Eucalyptus tereticornis",-34.004962,150.744497
"Eucalyptus tereticornis",-33.14929,151.521425
"Eucalyptus tereticornis",-27.572254,152.987887
"Eucalyptus tereticornis",-38.165345,146.63438
"Eucalyptus tereticornis",-37.798667,147.851026
"Eucalyptus tereticornis",-26.241121,152.356975
"Eucalyptus tereticornis",-38.165346,146.567715
"Eucalyptus tereticornis",-22.715304,150.45087
"Eucalyptus tereticornis",-35.082059,138.734433
"Eucalyptus tereticornis",-37.882008,146.834374
"Eucalyptus tereticornis",-20.365318,148.367552
"Eucalyptus tereticornis",-35.265305,150.434295
"Eucalyptus tereticornis",-27.674819,153.199626
"Eucalyptus tereticornis",-27.780795,153.126046
"Eucalyptus tereticornis",-16.918858,145.543428
"Eucalyptus tereticornis",-25.341175,152.741205
"Eucalyptus tereticornis",-33.069922,151.581755
"Eucalyptus tereticornis",-25.216097,152.576937
"Eucalyptus tereticornis",-27.929961,153.07028
"Eucalyptus tereticornis",-25.752377,152.64732
"Eucalyptus tereticornis",-19.410111,146.525334
"Eucalyptus tereticornis",-27.474659,153.029633
"Eucalyptus tereticornis",-30.57,151.9
"Eucalyptus tereticornis",-33.27,151.52
"Eucalyptus tereticornis",-32.63,151.42
"Eucalyptus tereticornis",-25.53,152.05
"Eucalyptus tereticornis",-27,150.67
"Eucalyptus tereticornis",-36.55,150.03
"Eucalyptus tereticornis",-33.28,151.55
"Eucalyptus tereticornis",-9.53,147.48
"Eucalyptus tereticornis",-28.25,151.53
"Eucalyptus tereticornis",-22.82,148.6
"Eucalyptus tereticornis",-29.5,152.22
"Eucalyptus tereticornis",-19.75,144.33
"Eucalyptus tereticornis",-9.42,147.98
"Eucalyptus tereticornis",-14.32,144.43
"Eucalyptus tereticornis",-26.8525,151.5511
"Eucalyptus tereticornis",-37.87,147.65
"Eucalyptus tereticornis",-24.38,151
"Eucalyptus tereticornis",-33.78,150.78
"Eucalyptus tereticornis",-32.83,151.27
"Eucalyptus tereticornis",-31.47,151.17
"Eucalyptus tereticornis",-32.4,151.48
"Eucalyptus tereticornis",-27.08,152.95
"Eucalyptus tereticornis",-34.8208,150.5375
"Eucalyptus tereticornis",-33.32,149.98
"Eucalyptus tereticornis",-32.43,152.4
"Eucalyptus tereticornis",-25.87,151.63
"Eucalyptus tereticornis",-32.92,151.48
"Eucalyptus tereticornis",-26.58,151.63
"Eucalyptus tereticornis",-35.27,150.43
"Eucalyptus tereticornis",-28.25,153.1
"Eucalyptus tereticornis",-29.084103,153.088436
"Eucalyptus tereticornis",-36.4367,149.7333
"Eucalyptus tereticornis",-31.925,150.9917
"Eucalyptus tereticornis",-37.87,147.87
"Eucalyptus tereticornis",-36.37,149.97
"Eucalyptus tereticornis",-36.63,149.7
"Eucalyptus tereticornis",-26.5,150.58
"Eucalyptus tereticornis",-25.17,149.92
"Eucalyptus tereticornis",-34.85,150.13
"Eucalyptus tereticornis",-24.92,148.07
"Eucalyptus tereticornis",-32.67,151.27
"Eucalyptus tereticornis",-31.93,151.9
"Eucalyptus tereticornis",-10.19544,148.39778
"Eucalyptus tereticornis",-28.0792,152.3808
"Eucalyptus tereticornis",-37.93,146.98
"Eucalyptus tereticornis",-24.03,148.55
"Eucalyptus tereticornis",-25.45,151.88
"Eucalyptus tereticornis",-9.15,147.68
"Eucalyptus tereticornis",-18.65,146.17
"Eucalyptus tereticornis",-36.8,149.78
"Eucalyptus tereticornis",-36.65,149.7
"Eucalyptus tereticornis",-15.67,145.17
"Eucalyptus tereticornis",-20.08,145.1239
"Eucalyptus tereticornis",-38.0075,147.31111
"Eucalyptus tereticornis",-37.96513,147.71795
"Eucalyptus tereticornis",-37.98181,146.80129
"Eucalyptus tereticornis",-38.08679,147.07502
"Eucalyptus tereticornis",-38.11145,147.04732
"Eucalyptus tereticornis",-37.84498,147.58541
"Eucalyptus tereticornis",-37.80167,147.835
"Eucalyptus tereticornis",-37.93778,147.5875
"Eucalyptus tereticornis",-37.92583,147.51861
"Eucalyptus tereticornis",-37.937,147.457
"Eucalyptus tereticornis",-37.91861,147.48139
"Eucalyptus tereticornis",-34.009006,150.917332
"Eucalyptus tereticornis",-31.788923,151.626922
"Eucalyptus tereticornis",-29.870532,152.890086
"Eucalyptus tereticornis",-33.225104,151.405353
"Eucalyptus tereticornis",-32.014683,150.111985
"Eucalyptus tereticornis",-33.648427,150.767826
"Eucalyptus tereticornis",-32.548296,151.235895
"Eucalyptus tereticornis",-33.92701,150.677383
"Eucalyptus tereticornis",-34.049941,150.854757
"Eucalyptus tereticornis",-33.71136,150.8163
"Eucalyptus tereticornis",-32.720253,151.761357
"Eucalyptus tereticornis",-34.346327,150.912147
"Eucalyptus tereticornis",-32.081034,149.889945
"Eucalyptus tereticornis",-33.811806,150.959778
"Eucalyptus tereticornis",-33.879653,151.061659
"Eucalyptus tereticornis",-33.084101,151.442599
"Eucalyptus tereticornis",-33.067917,151.542226
"Eucalyptus tereticornis",-32.528924,151.045105
"Eucalyptus tereticornis",-33.574814,150.715669
"Eucalyptus tereticornis",-33.845761,150.650106
"Eucalyptus tereticornis",-34.207204,150.579775
"Eucalyptus tereticornis",-31.103067,152.850802
"Eucalyptus tereticornis",-31.496569,152.822614
"Eucalyptus tereticornis",-32.865091,150.85115
"Eucalyptus tereticornis",-33.68796,150.873389
"Eucalyptus tereticornis",-30.818308,152.53222
"Eucalyptus tereticornis",-33.460945,151.078993
"Eucalyptus tereticornis",-29.510168,152.938131
"Eucalyptus tereticornis",-34.174205,150.714708
"Eucalyptus tereticornis",-32.525691,151.181441
"Eucalyptus tereticornis",-34.510267,150.203109
"Eucalyptus tereticornis",-29.789055,153.02487
"Eucalyptus tereticornis",-34.147965,150.515135
"Eucalyptus tereticornis",-28.866095,153.500134
"Eucalyptus tereticornis",-34.760313,150.029411
"Eucalyptus tereticornis",-33.928512,150.980048
"Eucalyptus tereticornis",-36.904962,149.844919
"Eucalyptus tereticornis",-33.835636,151.120823
"Eucalyptus tereticornis",-30.955487,152.006705
"Eucalyptus tereticornis",-32.327201,152.532275
"Eucalyptus tereticornis",-33.830406,150.655599
"Eucalyptus tereticornis",-31.878171,152.182895
"Eucalyptus tereticornis",-31.106075,152.028304
"Eucalyptus tereticornis",-33.262591,151.52349
"Eucalyptus tereticornis",-33.441855,150.859245
"Eucalyptus tereticornis",-29.024606,153.020579
"Eucalyptus tereticornis",-33.582577,150.938809
"Eucalyptus tereticornis",-28.839408,153.041885
"Eucalyptus tereticornis",-33.827876,150.843041
"Eucalyptus tereticornis",-32.428987,151.018615
"Eucalyptus tereticornis",-32.796444,151.639915
"Eucalyptus tereticornis",-31.819273,152.68486
"Eucalyptus tereticornis",-32.873455,151.256291
"Eucalyptus tereticornis",-29.685391,152.411068
"Eucalyptus tereticornis",-29.835013,152.779954
"Eucalyptus tereticornis",-33.689167,150.906111
"Eucalyptus tereticornis",-34.53745,150.737619
"Eucalyptus tereticornis",-34.317253,150.083411
"Eucalyptus tereticornis",-32.747996,151.309339
"Eucalyptus tereticornis",-30.003226,152.539161
"Eucalyptus tereticornis",-31.573363,151.644995
"Eucalyptus tereticornis",-31.688868,151.135732
"Eucalyptus tereticornis",-32.145684,151.260625
"Eucalyptus tereticornis",-33.701847,150.755499
"Eucalyptus tereticornis",-32.170945,152.445654
"Eucalyptus tereticornis",-28.779747,152.536567
"Eucalyptus tereticornis",-32.490874,151.06928
"Eucalyptus tereticornis",-33.729049,150.797792
"Eucalyptus tereticornis",-31.457638,152.873343
"Eucalyptus tereticornis",-33.939143,150.703314
"Eucalyptus tereticornis",-33.769877,150.674693
"Eucalyptus tereticornis",-33.806406,150.880981
"Eucalyptus tereticornis",-33.64522,150.91797
"Eucalyptus tereticornis",-35.974103,150.150115
"Eucalyptus tereticornis",-33.802953,150.723912
"Eucalyptus tereticornis",-28.827733,152.478322
"Eucalyptus tereticornis",-30.61208,153.008389
"Eucalyptus tereticornis",-33.08355,151.44248
"Eucalyptus tereticornis",-33.791082,150.658805
"Eucalyptus tereticornis",-30.580272,151.909394
"Eucalyptus tereticornis",-33.949556,150.97452
"Eucalyptus tereticornis",-35.766096,150.112546
"Eucalyptus tereticornis",-32.896189,151.273318
"Eucalyptus tereticornis",-33.783284,150.737749
"Eucalyptus tereticornis",-32.496623,151.053536
"Eucalyptus tereticornis",-32.391842,151.029511
"Eucalyptus tereticornis",-34.600591,150.808842
"Eucalyptus tereticornis",-34.626469,150.802981
"Eucalyptus tereticornis",-32.339773,151.899225
"Eucalyptus tereticornis",-33.08398,151.443019
"Eucalyptus tereticornis",-32.699588,151.368137
"Eucalyptus tereticornis",-33.945546,150.832304
"Eucalyptus tereticornis",-29.50033,152.919367
"Eucalyptus tereticornis",-32.659036,151.122351
"Eucalyptus tereticornis",-36.883346,149.868709
"Eucalyptus tereticornis",-35.746433,149.884182
"Eucalyptus tereticornis",-33.778373,150.729388
"Eucalyptus tereticornis",-28.848351,153.303414
"Eucalyptus tereticornis",-33.686482,150.939445
"Eucalyptus tereticornis",-29.448188,152.402863
"Eucalyptus tereticornis",-29.01929,153.226757
"Eucalyptus tereticornis",-33.923066,150.859649
"Eucalyptus tereticornis",-32.241432,152.510973
"Eucalyptus tereticornis",-33.721377,150.796833
"Eucalyptus tereticornis",-32.291,150.668
"Eucalyptus tereticornis",-33.80678,150.850202
"Eucalyptus tereticornis",-33.79388,150.752351
"Eucalyptus tereticornis",-33.78259,150.749349
"Eucalyptus tereticornis",-33.639445,150.66626
"Eucalyptus tereticornis",-28.62804,151.523
"Eucalyptus tereticornis",-34.588792,150.21521
"Eucalyptus tereticornis",-34.085927,150.769029
"Eucalyptus tereticornis",-33.632159,150.791156
"Eucalyptus tereticornis",-35.715711,149.737536
"Eucalyptus tereticornis",-33.083905,151.442763
"Eucalyptus tereticornis",-34.067432,150.766159
"Eucalyptus tereticornis",-33.736236,150.771489
"Eucalyptus tereticornis",-30.835949,151.891221
"Eucalyptus tereticornis",-33.878285,150.786399
"Eucalyptus tereticornis",-31.318472,152.801607
"Eucalyptus tereticornis",-32.968935,150.258875
"Eucalyptus tereticornis",-31.810359,152.434244
"Eucalyptus tereticornis",-35.831766,150.234527
"Eucalyptus tereticornis",-32.749865,151.066998
"Eucalyptus tereticornis",-29.835535,152.778845
"Eucalyptus tereticornis",-35.996212,150.151199
"Eucalyptus tereticornis",-33.806886,150.922228
"Eucalyptus tereticornis",-33.691658,150.911311
"Eucalyptus tereticornis",-29.64113,152.345
"Eucalyptus tereticornis",-34.137759,150.776408
"Eucalyptus tereticornis",-32.281347,150.698117
"Eucalyptus tereticornis",-33.587158,150.703552
"Eucalyptus tereticornis",-33.884975,151.052036
"Eucalyptus tereticornis",-33.898756,150.640818
"Eucalyptus tereticornis",-30.746777,152.294362
"Eucalyptus tereticornis",-32.69909,151.085542
"Eucalyptus tereticornis",-30.741037,152.009394
"Eucalyptus tereticornis",-29.784134,153.182172
"Eucalyptus tereticornis",-34.564152,150.739756
"Eucalyptus tereticornis",-29.718887,152.980394
"Eucalyptus tereticornis",-31.771838,150.66953
"Eucalyptus tereticornis",-33.943489,150.919996
"Eucalyptus tereticornis",-33.629769,150.165009
"Eucalyptus tereticornis",-29.677685,152.846167
"Eucalyptus tereticornis",-31.335603,152.811881
"Eucalyptus tereticornis",-34.0753,150.738137
"Eucalyptus tereticornis",-28.483837,152.95896
"Eucalyptus tereticornis",-34.097217,150.764112
"Eucalyptus tereticornis",-28.849532,153.049244
"Eucalyptus tereticornis",-31.924437,151.240983
"Eucalyptus tereticornis",-33.803327,150.812439
"Eucalyptus tereticornis",-34.508085,150.080202
"Eucalyptus tereticornis",-36.658234,149.762404
"Eucalyptus tereticornis",-34.219013,150.607333
"Eucalyptus tereticornis",-32.156616,151.219098
"Eucalyptus tereticornis",-34.615094,150.767838
"Eucalyptus tereticornis",-32.01182,150.787707
"Eucalyptus tereticornis",-29.634592,152.301655
"Eucalyptus tereticornis",-32.664348,151.721089
"Eucalyptus tereticornis",-31.001614,152.731882
"Eucalyptus tereticornis",-36.757209,149.63839
"Eucalyptus tereticornis",-34.109255,150.783659
"Eucalyptus tereticornis",-33.897519,150.838785
"Eucalyptus tereticornis",-35.874098,150.08475
"Eucalyptus tereticornis",-33.08412,151.441977
"Eucalyptus tereticornis",-36.690343,149.882837
"Eucalyptus tereticornis",-27.2167,153.0333
"Eucalyptus tereticornis",-37.9333,146.75
"Eucalyptus tereticornis",-37.8833,147.75
"Eucalyptus tereticornis",-25.462255,147.607586
"Eucalyptus tereticornis",-37.6667,147.8667
"Eucalyptus tereticornis",-37.8,147.65
"Eucalyptus tereticornis",-33.6167,150.6833
"Eucalyptus tereticornis",-31.7667,150.8167
"Eucalyptus tereticornis",-37.9114,147.8744
"Eucalyptus tereticornis",-37.9667,147.7167
"Eucalyptus tereticornis",-37.8833,147.65
"Eucalyptus tereticornis",-37.9833,147.7333
"Eucalyptus tereticornis",-25.2,149.7167
"Eucalyptus tereticornis",-35.8167,150.2167
"Eucalyptus tereticornis",-36.847083,149.772944
"Eucalyptus tereticornis",-32.1209,151.9654
"Eucalyptus tereticornis",-30.994674,152.51718
"Eucalyptus tereticornis",-28.810166,153.296665
"Eucalyptus tereticornis",-34.448472,150.129209
"Eucalyptus tereticornis",-32.613996,151.169428
"Eucalyptus tereticornis",-29.526578,152.474616
"Eucalyptus tereticornis",-32.40616,151.058628
"Eucalyptus tereticornis",-30.145317,152.763815
"Eucalyptus tereticornis",-30.85345,152.175
"Eucalyptus tereticornis",-29.829355,152.785514
"Eucalyptus tereticornis",-31.561828,152.832136
"Eucalyptus tereticornis",-36.849607,149.797144
"Eucalyptus tereticornis",-30.527019,153.0278
"Eucalyptus tereticornis",-29.670411,152.704995
"Eucalyptus tereticornis",-29.779625,153.176884
"Eucalyptus tereticornis",-33.662169,150.865662
"Eucalyptus tereticornis",-34.160603,150.560381
"Eucalyptus tereticornis",-32.663289,151.343015
"Eucalyptus tereticornis",-33.765944,150.911194
"Eucalyptus tereticornis",-33.202661,151.546111
"Eucalyptus tereticornis",-32.741715,151.120789
"Eucalyptus tereticornis",-28.435001,152.383197
"Eucalyptus tereticornis",-33.873456,150.750169
"Eucalyptus tereticornis",-33.833116,150.773977
"Eucalyptus tereticornis",-32.80886,151.338311
"Eucalyptus tereticornis",-36.78568,149.822994
"Eucalyptus tereticornis",-34.227481,150.655388
"Eucalyptus tereticornis",-34.49637,150.748382
"Eucalyptus tereticornis",-29.810199,152.828857
"Eucalyptus tereticornis",-32.595877,151.591355
"Eucalyptus tereticornis",-33.250572,151.469273
"Eucalyptus tereticornis",-31.489576,152.662053
"Eucalyptus tereticornis",-31.457408,152.865845
"Eucalyptus tereticornis",-32.645654,151.671994
"Eucalyptus tereticornis",-32.539345,151.080414
"Eucalyptus tereticornis",-28.926073,152.370864
"Eucalyptus tereticornis",-33.26352,151.458848
"Eucalyptus tereticornis",-28.742725,153.269395
"Eucalyptus tereticornis",-32.33218,150.98832
"Eucalyptus tereticornis",-32.786373,151.490197
"Eucalyptus tereticornis",-33.276798,151.472522
"Eucalyptus tereticornis",-32.715691,152.065677
"Eucalyptus tereticornis",-32.390992,151.088854
"Eucalyptus tereticornis",-29.730251,152.648037
"Eucalyptus tereticornis",-33.76582,150.89339
"Eucalyptus tereticornis",-28.334108,153.543449
"Eucalyptus tereticornis",-33.80874,150.918824
"Eucalyptus tereticornis",-28.478454,153.008009
"Eucalyptus tereticornis",-33.733732,150.481795
"Eucalyptus tereticornis",-33.539845,150.793932
"Eucalyptus tereticornis",-34.075505,150.734588
"Eucalyptus tereticornis",-29.032834,152.557675
"Eucalyptus tereticornis",-32.76359,150.936126
"Eucalyptus tereticornis",-29.604044,152.591062
"Eucalyptus tereticornis",-32.421231,151.003891
"Eucalyptus tereticornis",-28.797076,152.167778
"Eucalyptus tereticornis",-32.530213,151.17771
"Eucalyptus tereticornis",-33.353053,150.975661
"Eucalyptus tereticornis",-34.12974,150.686187
"Eucalyptus tereticornis",-29.840452,152.889275
"Eucalyptus tereticornis",-29.704551,152.677631
"Eucalyptus tereticornis",-30.085679,152.182328
"Eucalyptus tereticornis",-32.150025,151.250969
"Eucalyptus tereticornis",-34.533214,150.742848
"Eucalyptus tereticornis",-33.72266,150.967824
"Eucalyptus tereticornis",-35.348431,150.484516
"Eucalyptus tereticornis",-28.828636,153.025609
"Eucalyptus tereticornis",-29.976961,152.566746
"Eucalyptus tereticornis",-33.702279,150.756515
"Eucalyptus tereticornis",-32.704206,151.321665
"Eucalyptus tereticornis",-29.675276,152.841817
"Eucalyptus tereticornis",-30.652182,152.994698
"Eucalyptus tereticornis",-29.089487,153.386972
"Eucalyptus tereticornis",-32.842485,151.346415
"Eucalyptus tereticornis",-37.945,147.66556
"Eucalyptus tereticornis",-37.9141,147.6352
"Eucalyptus tereticornis",-37.87333,147.31972
"Eucalyptus tereticornis",-37.69833,146.67361
"Eucalyptus tereticornis",-38.09556,147.54306
"Eucalyptus tereticornis",-38.00833,147.31
"Eucalyptus tereticornis",-37.90167,147.62472
"Eucalyptus tereticornis",-37.89556,147.42111
"Eucalyptus tereticornis",-37.85111,147.07361
"Eucalyptus tereticornis",-38.1585,146.68349
"Eucalyptus tereticornis",-37.9305,147.5172
"Eucalyptus tereticornis",-37.8319,147.49466
"Eucalyptus tereticornis",-37.9097,147.646
