"species","X","Y"
"Eucalyptus camaldulensis",150.85182,-32.130916
"Eucalyptus camaldulensis",151.019348,-32.498181
"Eucalyptus camaldulensis",149.965871,-30.340009
"Eucalyptus camaldulensis",143.458455,-34.704533
"Eucalyptus camaldulensis",148.947877,-30.308107
"Eucalyptus camaldulensis",145.932155,-34.575651
"Eucalyptus camaldulensis",150.665382,-29.906001
"Eucalyptus camaldulensis",142.32109,-31.294521
"Eucalyptus camaldulensis",145.308445,-31.328457
"Eucalyptus camaldulensis",146.912848,-36.098571
"Eucalyptus camaldulensis",144.42789,-35.914713
"Eucalyptus camaldulensis",147.255851,-29.029819
"Eucalyptus camaldulensis",141.155753,-34.059334
"Eucalyptus camaldulensis",147.408453,-35.106059
"Eucalyptus camaldulensis",146.923837,-36.018456
"Eucalyptus camaldulensis",147.429881,-35.105915
"Eucalyptus camaldulensis",146.454277,-34.724357
"Eucalyptus camaldulensis",149.341521,-30.50268
"Eucalyptus camaldulensis",147.144359,-35.031114
"Eucalyptus camaldulensis",150.979994,-32.500676
"Eucalyptus camaldulensis",149.168183,-34.918366
"Eucalyptus camaldulensis",141.726266,-31.769318
"Eucalyptus camaldulensis",145.82805,-34.576607
"Eucalyptus camaldulensis",147.155335,-33.206433
"Eucalyptus camaldulensis",150.6591,-30.951507
"Eucalyptus camaldulensis",151.198576,-32.563674
"Eucalyptus camaldulensis",144.427945,-35.913038
"Eucalyptus camaldulensis",144.891553,-35.994039
"Eucalyptus camaldulensis",150.095852,-32.361147
"Eucalyptus camaldulensis",148.111871,-34.987662
"Eucalyptus camaldulensis",142.081291,-33.796829
"Eucalyptus camaldulensis",138.76,-35.45444
"Eucalyptus camaldulensis",147.55,-33.88333
"Eucalyptus camaldulensis",151.111786,-33.760714
"Eucalyptus camaldulensis",151.95723,-26.23889
"Eucalyptus camaldulensis",151.627635,-32.931993
"Eucalyptus camaldulensis",115.839824,-31.95706
"Eucalyptus camaldulensis",150.620653,-32.347491
"Eucalyptus camaldulensis",151.018891,-32.49857
"Eucalyptus camaldulensis",150.982255,-32.502531
"Eucalyptus camaldulensis",142.26348,-32.375987
"Eucalyptus camaldulensis",146.174424,-35.156919
"Eucalyptus camaldulensis",148.042073,-36.043955
"Eucalyptus camaldulensis",146.459843,-34.843058
"Eucalyptus camaldulensis",150.980727,-32.501202
"Eucalyptus camaldulensis",149.571839,-28.675983
"Eucalyptus camaldulensis",144.923705,-30.654912
"Eucalyptus camaldulensis",150.865341,-32.173093
"Eucalyptus camaldulensis",146.892412,-36.078094
"Eucalyptus camaldulensis",146.921173,-34.941669
"Eucalyptus camaldulensis",150.251139,-30.981761
"Eucalyptus camaldulensis",145.064522,-35.78223
"Eucalyptus camaldulensis",147.63235,-33.239489
"Eucalyptus camaldulensis",145.645692,-30.260785
"Eucalyptus camaldulensis",145.669767,-35.901548
"Eucalyptus camaldulensis",147.462255,-29.722859
"Eucalyptus camaldulensis",144.374569,-35.787647
"Eucalyptus camaldulensis",146.392289,-34.660637
"Eucalyptus camaldulensis",141.161305,-34.055449
"Eucalyptus camaldulensis",145.221543,-35.870955
"Eucalyptus camaldulensis",147.528469,-33.278758
"Eucalyptus camaldulensis",144.201822,-29.943477
"Eucalyptus camaldulensis",142.763997,-32.16804
"Eucalyptus camaldulensis",142.266277,-33.746554
"Eucalyptus camaldulensis",144.923337,-35.757573
"Eucalyptus camaldulensis",141.807395,-34.109054
"Eucalyptus camaldulensis",147.786365,-33.29814
"Eucalyptus camaldulensis",149.766477,-28.728268
"Eucalyptus camaldulensis",145.174368,-35.831502
"Eucalyptus camaldulensis",142.558782,-34.7071
"Eucalyptus camaldulensis",144.259157,-35.701706
"Eucalyptus camaldulensis",146.394237,-33.314485
"Eucalyptus camaldulensis",143.470211,-34.936892
"Eucalyptus camaldulensis",141.3024,-32.2146
"Eucalyptus camaldulensis",150.983731,-32.514932
"Eucalyptus camaldulensis",146.625656,-35.99125
"Eucalyptus camaldulensis",149.069276,-29.029475
"Eucalyptus camaldulensis",142.339978,-31.28921
"Eucalyptus camaldulensis",144.199805,-35.665161
"Eucalyptus camaldulensis",150.937904,-32.280233
"Eucalyptus camaldulensis",150.7793,-32.454986
"Eucalyptus camaldulensis",151.180419,-32.54689
"Eucalyptus camaldulensis",150.422869,-31.144822
"Eucalyptus camaldulensis",150.855189,-31.194135
"Eucalyptus camaldulensis",147.917508,-34.118868
"Eucalyptus camaldulensis",147.538212,-31.128482
"Eucalyptus camaldulensis",151.035326,-32.667024
"Eucalyptus camaldulensis",150.047842,-30.581049
"Eucalyptus camaldulensis",147.991136,-31.809209
"Eucalyptus camaldulensis",148.220913,-30.070711
"Eucalyptus camaldulensis",150.999971,-32.606023
"Eucalyptus camaldulensis",144.937231,-35.738564
"Eucalyptus camaldulensis",150.979752,-32.500398
"Eucalyptus camaldulensis",150.981353,-32.501293
"Eucalyptus camaldulensis",148.159921,-35.014534
"Eucalyptus camaldulensis",151.048356,-32.557915
"Eucalyptus camaldulensis",142.425439,-34.464849
"Eucalyptus camaldulensis",142.674038,-30.967834
"Eucalyptus camaldulensis",148.518342,-29.614351
"Eucalyptus camaldulensis",151.001952,-32.509703
"Eucalyptus camaldulensis",151.031882,-32.502365
"Eucalyptus camaldulensis",149.522524,-30.372673
"Eucalyptus camaldulensis",151.019608,-32.497727
"Eucalyptus camaldulensis",147.715547,-29.293758
"Eucalyptus camaldulensis",144.511236,-35.297481
"Eucalyptus camaldulensis",148.684714,-33.837739
"Eucalyptus camaldulensis",145.742559,-34.537874
"Eucalyptus camaldulensis",145.884694,-33.348778
"Eucalyptus camaldulensis",144.944742,-35.717357
"Eucalyptus camaldulensis",144.919442,-35.789497
"Eucalyptus camaldulensis",147.79755,-28.968999
"Eucalyptus camaldulensis",150.992125,-32.514624
"Eucalyptus camaldulensis",151.01207,-32.499166
"Eucalyptus camaldulensis",150.981253,-32.502437
"Eucalyptus camaldulensis",147.054399,-35.059501
"Eucalyptus camaldulensis",150.11929,-32.41894
"Eucalyptus camaldulensis",148.396998,-31.043093
"Eucalyptus camaldulensis",142.233336,-34.537228
"Eucalyptus camaldulensis",146.316585,-34.633625
"Eucalyptus camaldulensis",151.019226,-32.498586
"Eucalyptus camaldulensis",147.617915,-35.966256
"Eucalyptus camaldulensis",148.122288,-34.835906
"Eucalyptus camaldulensis",147.322631,-35.635013
"Eucalyptus camaldulensis",147.558519,-33.669534
"Eucalyptus camaldulensis",146.7524,-33.0527
"Eucalyptus camaldulensis",146.026659,-34.471033
"Eucalyptus camaldulensis",147.543875,-30.925442
"Eucalyptus camaldulensis",144.971719,-35.646929
"Eucalyptus camaldulensis",143.671174,-35.310071
"Eucalyptus camaldulensis",150.779315,-32.454635
"Eucalyptus camaldulensis",145.684503,-35.915459
"Eucalyptus camaldulensis",145.549421,-34.616886
"Eucalyptus camaldulensis",143.340359,-34.716388
"Eucalyptus camaldulensis",149.224326,-31.74756
"Eucalyptus camaldulensis",150.116147,-32.418306
"Eucalyptus camaldulensis",149.36086,-30.277554
"Eucalyptus camaldulensis",150.881743,-32.161173
"Eucalyptus camaldulensis",150.268932,-28.673011
"Eucalyptus camaldulensis",144.833053,-30.648407
"Eucalyptus camaldulensis",150.863472,-32.174124
"Eucalyptus camaldulensis",149.790621,-29.919114
"Eucalyptus camaldulensis",143.8864,-34.60958
"Eucalyptus camaldulensis",142.425458,-34.464854
"Eucalyptus camaldulensis",142.327609,-31.319942
"Eucalyptus camaldulensis",151.021528,-32.651636
"Eucalyptus camaldulensis",148.007426,-31.851479
"Eucalyptus camaldulensis",147.26853,-29.160674
"Eucalyptus camaldulensis",150.119275,-32.419146
"Eucalyptus camaldulensis",151.19389,-32.65083
"Eucalyptus camaldulensis",147.511591,-30.659836
"Eucalyptus camaldulensis",144.160744,-35.665175
"Eucalyptus camaldulensis",147.054325,-35.058576
"Eucalyptus camaldulensis",150.990461,-32.514796
"Eucalyptus camaldulensis",142.571089,-33.391755
"Eucalyptus camaldulensis",147.63078,-33.319772
"Eucalyptus camaldulensis",151.010453,-32.499093
"Eucalyptus camaldulensis",147.978164,-33.257093
"Eucalyptus camaldulensis",144.921251,-34.504844
"Eucalyptus camaldulensis",149.257088,-32.189325
"Eucalyptus camaldulensis",145.961538,-35.980292
"Eucalyptus camaldulensis",148.503389,-30.645401
"Eucalyptus camaldulensis",150.990813,-32.514774
"Eucalyptus camaldulensis",141.898241,-33.993498
"Eucalyptus camaldulensis",151.015185,-31.190696
"Eucalyptus camaldulensis",146.741,-33.048
"Eucalyptus camaldulensis",151.018448,-32.498242
"Eucalyptus camaldulensis",150.739489,-32.325607
"Eucalyptus camaldulensis",143.728936,-35.389594
"Eucalyptus camaldulensis",144.332403,-35.750528
"Eucalyptus camaldulensis",149.697114,-29.407112
"Eucalyptus camaldulensis",145.884865,-33.348583
"Eucalyptus camaldulensis",145.045543,-35.798717
"Eucalyptus camaldulensis",148.520341,-31.677695
"Eucalyptus camaldulensis",148.353004,-34.549593
"Eucalyptus camaldulensis",146.7833,-38.15
"Eucalyptus camaldulensis",141.8,-31.0833
"Eucalyptus camaldulensis",140.1167,-20.7667
"Eucalyptus camaldulensis",133.090517,-14.837383
"Eucalyptus camaldulensis",133.501567,-21.157164
"Eucalyptus camaldulensis",131.033434,-15.58552
"Eucalyptus camaldulensis",130.999909,-17.807032
"Eucalyptus camaldulensis",134.96106,-16.54546
"Eucalyptus camaldulensis",134.515818,-21.9121
"Eucalyptus camaldulensis",132.75874,-15.32715
"Eucalyptus camaldulensis",134.590401,-20.962772
"Eucalyptus camaldulensis",132.36017,-16.06057
"Eucalyptus camaldulensis",132.3374,-14.8535
"Eucalyptus camaldulensis",131.094177,-16.79662
"Eucalyptus camaldulensis",131.107667,-15.646303
"Eucalyptus camaldulensis",131.109025,-17.321947
"Eucalyptus camaldulensis",131.078201,-15.944894
"Eucalyptus camaldulensis",130.781255,-16.492344
"Eucalyptus camaldulensis",134.211929,-21.592938
"Eucalyptus camaldulensis",131.129696,-15.612434
"Eucalyptus camaldulensis",136.982697,-17.893485
"Eucalyptus camaldulensis",129.108816,-15.755764
"Eucalyptus camaldulensis",131.110592,-15.658699
"Eucalyptus camaldulensis",132.14417,-15.49351
"Eucalyptus camaldulensis",133.453156,-21.85724
"Eucalyptus camaldulensis",129.110422,-15.756107
"Eucalyptus camaldulensis",131.102387,-15.608631
"Eucalyptus camaldulensis",133.03931,-14.87541
"Eucalyptus camaldulensis",135.03365,-16.6776
"Eucalyptus camaldulensis",133.438602,-21.365255
"Eucalyptus camaldulensis",133.73001,-15.44963
"Eucalyptus camaldulensis",132.78229,-15.19096
"Eucalyptus camaldulensis",130.609527,-16.856658
"Eucalyptus camaldulensis",137.987172,-18.604054
"Eucalyptus camaldulensis",137.702285,-17.817712
"Eucalyptus camaldulensis",129.034911,-16.462836
"Eucalyptus camaldulensis",130.574217,-16.467565
"Eucalyptus camaldulensis",131.110612,-15.660731
"Eucalyptus camaldulensis",133.438394,-21.363943
"Eucalyptus camaldulensis",133.515192,-21.580011
"Eucalyptus camaldulensis",134.060016,-21.914811
"Eucalyptus camaldulensis",129.761578,-16.126138
"Eucalyptus camaldulensis",137.779105,-17.774132
"Eucalyptus camaldulensis",134.059377,-21.305159
"Eucalyptus camaldulensis",134.811962,-16.267875
"Eucalyptus camaldulensis",131.059503,-17.810143
"Eucalyptus camaldulensis",132.721832,-15.289468
"Eucalyptus camaldulensis",133.210547,-22.328126
"Eucalyptus camaldulensis",134.045075,-21.558137
"Eucalyptus camaldulensis",130.108282,-16.648497
"Eucalyptus camaldulensis",143.92001,-34.35501
"Eucalyptus camaldulensis",150.981128,-32.501867
"Eucalyptus camaldulensis",149.680372,-32.112175
"Eucalyptus camaldulensis",145.648213,-35.884034
"Eucalyptus camaldulensis",149.323457,-29.403172
"Eucalyptus camaldulensis",149.198357,-32.110051
"Eucalyptus camaldulensis",147.646484,-31.256332
"Eucalyptus camaldulensis",143.989235,-35.506484
"Eucalyptus camaldulensis",146.233032,-35.000931
"Eucalyptus camaldulensis",147.597311,-30.660409
"Eucalyptus camaldulensis",148.499472,-33.641153
"Eucalyptus camaldulensis",145.831519,-30.131735
"Eucalyptus camaldulensis",151.169097,-32.607406
"Eucalyptus camaldulensis",150.991986,-32.51464
"Eucalyptus camaldulensis",148.725016,-29.513038
"Eucalyptus camaldulensis",146.291644,-36.017511
"Eucalyptus camaldulensis",144.962282,-35.822809
"Eucalyptus camaldulensis",142.220154,-32.559047
"Eucalyptus camaldulensis",150.875704,-32.466483
"Eucalyptus camaldulensis",151.168609,-32.607074
"Eucalyptus camaldulensis",147.43502,-29.092746
"Eucalyptus camaldulensis",142.472132,-34.569601
"Eucalyptus camaldulensis",150.783694,-32.448348
"Eucalyptus camaldulensis",142.901161,-34.670911
"Eucalyptus camaldulensis",142.263498,-32.37598
"Eucalyptus camaldulensis",144.832308,-35.218534
"Eucalyptus camaldulensis",142.366546,-32.485709
"Eucalyptus camaldulensis",150.117917,-32.418322
"Eucalyptus camaldulensis",146.591297,-35.974514
"Eucalyptus camaldulensis",146.942916,-29.160259
"Eucalyptus camaldulensis",151.158101,-32.566851
"Eucalyptus camaldulensis",144.94537,-35.879411
"Eucalyptus camaldulensis",147.740148,-31.502022
"Eucalyptus camaldulensis",144.221898,-35.692442
"Eucalyptus camaldulensis",147.415153,-33.666108
"Eucalyptus camaldulensis",148.920089,-34.835358
"Eucalyptus camaldulensis",150.942133,-32.280924
"Eucalyptus camaldulensis",150.882384,-32.158938
"Eucalyptus camaldulensis",146.287895,-35.163576
"Eucalyptus camaldulensis",144.411665,-35.864522
"Eucalyptus camaldulensis",144.952841,-35.881348
"Eucalyptus camaldulensis",148.462489,-31.886107
"Eucalyptus camaldulensis",150.862958,-32.17339
"Eucalyptus camaldulensis",148.464139,-32.125778
"Eucalyptus camaldulensis",150.982257,-32.514683
"Eucalyptus camaldulensis",145.001542,-35.849889
"Eucalyptus camaldulensis",144.932116,-35.696948
"Eucalyptus camaldulensis",148.952065,-29.46553
"Eucalyptus camaldulensis",147.276819,-31.413075
"Eucalyptus camaldulensis",148.399232,-29.73526
"Eucalyptus camaldulensis",146.978317,-35.751719
"Eucalyptus camaldulensis",142.356974,-34.405212
"Eucalyptus camaldulensis",147.169433,-33.08854
"Eucalyptus camaldulensis",147.568586,-31.118881
"Eucalyptus camaldulensis",142.439689,-33.578219
"Eucalyptus camaldulensis",150.461463,-32.373095
"Eucalyptus camaldulensis",150.61469,-32.348036
"Eucalyptus camaldulensis",150.043748,-30.60856
"Eucalyptus camaldulensis",149.437462,-30.2
"Eucalyptus camaldulensis",149.374973,-30.20888
"Eucalyptus camaldulensis",145.48469,-35.290771
"Eucalyptus camaldulensis",146.465624,-35.251934
"Eucalyptus camaldulensis",144.893589,-35.994634
"Eucalyptus camaldulensis",150.925584,-32.494188
"Eucalyptus camaldulensis",149.561046,-30.455221
"Eucalyptus camaldulensis",148.145045,-30.028447
"Eucalyptus camaldulensis",150.993354,-32.5144
"Eucalyptus camaldulensis",150.990471,-32.514814
"Eucalyptus camaldulensis",144.190611,-29.937739
"Eucalyptus camaldulensis",148.996564,-31.278398
"Eucalyptus camaldulensis",150.981073,-32.501433
"Eucalyptus camaldulensis",150.980439,-32.500654
"Eucalyptus camaldulensis",147.148943,-31.875076
"Eucalyptus camaldulensis",146.284101,-34.617594
"Eucalyptus camaldulensis",148.061169,-34.665306
"Eucalyptus camaldulensis",150.784305,-32.450225
"Eucalyptus camaldulensis",144.029746,-35.096924
"Eucalyptus camaldulensis",151.172423,-32.610775
"Eucalyptus camaldulensis",142.705351,-30.967262
"Eucalyptus camaldulensis",142.273963,-31.297875
"Eucalyptus camaldulensis",151.027438,-32.482192
"Eucalyptus camaldulensis",144.123127,-34.184391
"Eucalyptus camaldulensis",149.82137,-30.384633
"Eucalyptus camaldulensis",150.990244,-32.514964
"Eucalyptus camaldulensis",150.991464,-32.514695
"Eucalyptus camaldulensis",147.25583,-35.188687
"Eucalyptus camaldulensis",145.588069,-35.81585
"Eucalyptus camaldulensis",150.981876,-32.501726
"Eucalyptus camaldulensis",150.982294,-32.503464
"Eucalyptus camaldulensis",145.841698,-34.556241
"Eucalyptus camaldulensis",142.425443,-34.463952
"Eucalyptus camaldulensis",144.919412,-35.964653
"Eucalyptus camaldulensis",143.793171,-31.452791
"Eucalyptus camaldulensis",148.880351,-29.141434
"Eucalyptus camaldulensis",150.941634,-32.281133
"Eucalyptus camaldulensis",150.785998,-32.446186
"Eucalyptus camaldulensis",150.980364,-32.500617
"Eucalyptus camaldulensis",144.962238,-35.823223
"Eucalyptus camaldulensis",147.919924,-30.039314
"Eucalyptus camaldulensis",150.999476,-32.511909
"Eucalyptus camaldulensis",150.933482,-32.442706
"Eucalyptus camaldulensis",149.735614,-30.288366
"Eucalyptus camaldulensis",148.53906,-34.960987
"Eucalyptus camaldulensis",146.311106,-34.620635
"Eucalyptus camaldulensis",148.262299,-35.317982
"Eucalyptus camaldulensis",144.016237,-31.23033
"Eucalyptus camaldulensis",147.835266,-34.981995
"Eucalyptus camaldulensis",150.981455,-32.502909
"Eucalyptus camaldulensis",150.873262,-32.46498
"Eucalyptus camaldulensis",147.577064,-30.729476
"Eucalyptus camaldulensis",147.673139,-35.167646
"Eucalyptus camaldulensis",147.370428,-35.972856
"Eucalyptus camaldulensis",149.830843,-29.560538
"Eucalyptus camaldulensis",148.232249,-34.303107
"Eucalyptus camaldulensis",147.480759,-30.964043
"Eucalyptus camaldulensis",144.963033,-35.863532
"Eucalyptus camaldulensis",148.282497,-35.327527
"Eucalyptus camaldulensis",146.34773,-35.9738
"Eucalyptus camaldulensis",145.99318,-35.390505
"Eucalyptus camaldulensis",149.033335,-29.46328
"Eucalyptus camaldulensis",150.409104,-31.111176
"Eucalyptus camaldulensis",148.5441,-34.951646
"Eucalyptus camaldulensis",148.644652,-34.762828
"Eucalyptus camaldulensis",145.762041,-30.627023
"Eucalyptus camaldulensis",146.091542,-33.27631
"Eucalyptus camaldulensis",146.479103,-33.098875
"Eucalyptus camaldulensis",150.148837,-30.501619
"Eucalyptus camaldulensis",150.976972,-29.127364
"Eucalyptus camaldulensis",145.890364,-35.935036
"Eucalyptus camaldulensis",145.054593,-35.63986
"Eucalyptus camaldulensis",147.396454,-33.565711
"Eucalyptus camaldulensis",141.056013,-32.064332
"Eucalyptus camaldulensis",149.264482,-29.032934
"Eucalyptus camaldulensis",148.261414,-35.317711
"Eucalyptus camaldulensis",145.776457,-33.343869
"Eucalyptus camaldulensis",144.546919,-34.117876
"Eucalyptus camaldulensis",151.180388,-32.546737
"Eucalyptus camaldulensis",148.425883,-33.916426
"Eucalyptus camaldulensis",148.4066,-33.4065
"Eucalyptus camaldulensis",150.980845,-32.501177
"Eucalyptus camaldulensis",150.982211,-32.503408
"Eucalyptus camaldulensis",146.538825,-34.761978
"Eucalyptus camaldulensis",142.433786,-33.295523
"Eucalyptus camaldulensis",150.115659,-32.418142
"Eucalyptus camaldulensis",148.828072,-30.289004
"Eucalyptus camaldulensis",149.360973,-29.215924
"Eucalyptus camaldulensis",145.677111,-35.915672
"Eucalyptus camaldulensis",150.992008,-32.514631
"Eucalyptus camaldulensis",147.619908,-30.929386
"Eucalyptus camaldulensis",145.937827,-34.564293
"Eucalyptus camaldulensis",148.919777,-30.897061
"Eucalyptus camaldulensis",147.596448,-33.725783
"Eucalyptus camaldulensis",148.927969,-30.592751
"Eucalyptus camaldulensis",148.518356,-29.614358
"Eucalyptus camaldulensis",144.845369,-30.720944
"Eucalyptus camaldulensis",148.651989,-33.226895
"Eucalyptus camaldulensis",141.25323,-34.06794
"Eucalyptus camaldulensis",145.228929,-35.826206
"Eucalyptus camaldulensis",150.873506,-32.465144
"Eucalyptus camaldulensis",145.050976,-35.62219
"Eucalyptus camaldulensis",149.434892,-30.406224
"Eucalyptus camaldulensis",150.115231,-32.418467
"Eucalyptus camaldulensis",145.680334,-35.915986
"Eucalyptus camaldulensis",150.325761,-29.033516
"Eucalyptus camaldulensis",144.809289,-33.671961
"Eucalyptus camaldulensis",146.397221,-35.995121
"Eucalyptus camaldulensis",150.895263,-32.273253
"Eucalyptus camaldulensis",150.980373,-32.500403
"Eucalyptus camaldulensis",145.007478,-37.788189
"Eucalyptus camaldulensis",145,-17.03333
"Eucalyptus camaldulensis",144.288232,-18.124592
"Eucalyptus camaldulensis",144.285873,-16.048245
"Eucalyptus camaldulensis",144.042891,-18.830232
"Eucalyptus camaldulensis",144.279521,-16.014956
"Eucalyptus camaldulensis",144.099529,-15.999486
"Eucalyptus camaldulensis",145.298275,-17.122339
"Eucalyptus camaldulensis",143.586619,-18.700585
"Eucalyptus camaldulensis",144.1662,-18.7914
"Eucalyptus camaldulensis",144.311099,-18.729365
"Eucalyptus camaldulensis",144.099343,-18.101653
"Eucalyptus camaldulensis",145.003397,-16.499795
"Eucalyptus camaldulensis",143.8904,-18.1231
"Eucalyptus camaldulensis",144.117805,-16.602745
"Eucalyptus camaldulensis",143.4252,-18.838
"Eucalyptus camaldulensis",144.055975,-17.987443
"Eucalyptus camaldulensis",144.852191,-18.802507
"Eucalyptus camaldulensis",144.103565,-18.408305
"Eucalyptus camaldulensis",144.974521,-17.386276
"Eucalyptus camaldulensis",144.060014,-17.028058
"Eucalyptus camaldulensis",144.2999,-17.7265
"Eucalyptus camaldulensis",144.807884,-17.373136
"Eucalyptus camaldulensis",145.187823,-17.418196
"Eucalyptus camaldulensis",144.406539,-17.945524
"Eucalyptus camaldulensis",144.343751,-16.704795
"Eucalyptus camaldulensis",144.591916,-17.739753
"Eucalyptus camaldulensis",143.677532,-17.872453
"Eucalyptus camaldulensis",144.532317,-16.765887
"Eucalyptus camaldulensis",144.344957,-16.513323
"Eucalyptus camaldulensis",144.8649,-16.564195
"Eucalyptus camaldulensis",144.711384,-18.688176
"Eucalyptus camaldulensis",144.362393,-17.755142
"Eucalyptus camaldulensis",144.327349,-18.142617
"Eucalyptus camaldulensis",144.954501,-17.091847
"Eucalyptus camaldulensis",144.233781,-17.698542
"Eucalyptus camaldulensis",144.640512,-17.708453
"Eucalyptus camaldulensis",144.193622,-16.516194
"Eucalyptus camaldulensis",144.789866,-17.798837
"Eucalyptus camaldulensis",143.947033,-18.100167
"Eucalyptus camaldulensis",144.9591,-17.5585
"Eucalyptus camaldulensis",143.798,-17.9981
"Eucalyptus camaldulensis",145.184486,-17.3779
"Eucalyptus camaldulensis",145.19451,-17.431393
"Eucalyptus camaldulensis",144.923529,-16.913417
"Eucalyptus camaldulensis",145.214669,-17.138695
"Eucalyptus camaldulensis",145.1231,-17.5487
"Eucalyptus camaldulensis",145.131166,-16.535328
"Eucalyptus camaldulensis",143.469386,-18.672282
"Eucalyptus camaldulensis",144.099151,-16.000091
"Eucalyptus camaldulensis",144.389336,-17.814772
"Eucalyptus camaldulensis",145.091545,-17.414857
"Eucalyptus camaldulensis",144.495618,-16.616547
"Eucalyptus camaldulensis",144.233595,-17.698666
"Eucalyptus camaldulensis",143.4172,-18.8242
"Eucalyptus camaldulensis",143.962067,-18.1191
"Eucalyptus camaldulensis",144.1757,-18.8621
"Eucalyptus camaldulensis",144.164351,-18.783789
"Eucalyptus camaldulensis",144.11412,-18.513121
"Eucalyptus camaldulensis",144.259426,-17.731826
"Eucalyptus camaldulensis",143.666667,-18.302978
"Eucalyptus camaldulensis",143.797383,-17.990633
"Eucalyptus camaldulensis",144.320474,-16.092087
"Eucalyptus camaldulensis",144.904391,-16.485772
"Eucalyptus camaldulensis",144.828994,-18.519766
"Eucalyptus camaldulensis",144.414405,-17.964145
"Eucalyptus camaldulensis",143.331903,-18.767926
"Eucalyptus camaldulensis",144.276046,-18.731414
"Eucalyptus camaldulensis",143.805599,-18.084064
"Eucalyptus camaldulensis",143.642145,-18.085739
"Eucalyptus camaldulensis",144.506427,-18.876105
"Eucalyptus camaldulensis",145.191302,-17.427033
"Eucalyptus camaldulensis",144.234236,-17.034321
"Eucalyptus camaldulensis",143.328128,-18.77385
"Eucalyptus camaldulensis",143.764691,-18.04212
"Eucalyptus camaldulensis",144.070924,-18.207416
"Eucalyptus camaldulensis",144.74885,-18.52923
"Eucalyptus camaldulensis",144.231193,-18.094999
"Eucalyptus camaldulensis",144.515847,-16.18492
"Eucalyptus camaldulensis",144.556432,-17.356391
"Eucalyptus camaldulensis",144.1819,-18.8572
"Eucalyptus camaldulensis",144.476093,-17.788353
"Eucalyptus camaldulensis",143.900201,-18.456307
"Eucalyptus camaldulensis",144.798357,-16.559518
"Eucalyptus camaldulensis",144.391983,-18.820007
"Eucalyptus camaldulensis",144.627473,-16.682153
"Eucalyptus camaldulensis",144.542367,-18.591347
"Eucalyptus camaldulensis",143.603667,-18.582277
"Eucalyptus camaldulensis",144.068644,-18.254709
"Eucalyptus camaldulensis",143.894417,-18.034967
"Eucalyptus camaldulensis",143.550102,-18.549948
"Eucalyptus camaldulensis",143.8722,-18.011
"Eucalyptus camaldulensis",144.997483,-17.420242
"Eucalyptus camaldulensis",144.571051,-18.63205
"Eucalyptus camaldulensis",144.748346,-17.359674
"Eucalyptus camaldulensis",144.363932,-17.777304
"Eucalyptus camaldulensis",144.328897,-17.305507
"Eucalyptus camaldulensis",144.992112,-17.403648
"Eucalyptus camaldulensis",144.289198,-17.730441
"Eucalyptus camaldulensis",143.883883,-18.124183
"Eucalyptus camaldulensis",145.15825,-17.397507
"Eucalyptus camaldulensis",144.793393,-16.685434
"Eucalyptus camaldulensis",144.445604,-17.832367
"Eucalyptus camaldulensis",144.006273,-18.534764
"Eucalyptus camaldulensis",145.168102,-17.395559
"Eucalyptus camaldulensis",144.878326,-17.783133
"Eucalyptus camaldulensis",145.252577,-17.13759
"Eucalyptus camaldulensis",145.129707,-17.114896
"Eucalyptus camaldulensis",144.994624,-17.130361
"Eucalyptus camaldulensis",144.402787,-16.839839
"Eucalyptus camaldulensis",143.4089,-18.811
"Eucalyptus camaldulensis",144.651443,-17.703713
"Eucalyptus camaldulensis",144.478361,-16.200753
"Eucalyptus camaldulensis",143.496895,-18.424219
"Eucalyptus camaldulensis",144.955367,-17.08959
"Eucalyptus camaldulensis",144.380757,-16.800482
"Eucalyptus camaldulensis",143.916167,-18.119367
"Eucalyptus camaldulensis",144.810047,-17.372505
"Eucalyptus camaldulensis",144.500008,-18.479771
"Eucalyptus camaldulensis",143.976679,-18.548236
"Eucalyptus camaldulensis",144.391669,-17.819607
"Eucalyptus camaldulensis",143.610145,-18.784356
"Eucalyptus camaldulensis",145.006323,-17.219659
"Eucalyptus camaldulensis",143.733908,-18.088504
"Eucalyptus camaldulensis",144.465155,-17.209523
"Eucalyptus camaldulensis",143.900968,-18.54097
"Eucalyptus camaldulensis",144.747507,-18.48615
"Eucalyptus camaldulensis",144.71617,-17.776759
"Eucalyptus camaldulensis",144.63152,-16.692727
"Eucalyptus camaldulensis",143.3275,-18.5234
"Eucalyptus camaldulensis",143.556195,-18.61761
"Eucalyptus camaldulensis",143.866721,-18.246167
"Eucalyptus camaldulensis",143.7374,-18.0916
"Eucalyptus camaldulensis",144.658552,-17.677856
"Eucalyptus camaldulensis",144.171661,-17.03083
"Eucalyptus camaldulensis",144.169018,-16.810604
"Eucalyptus camaldulensis",143.9079,-18.8526
"Eucalyptus camaldulensis",144.056026,-17.985291
"Eucalyptus camaldulensis",144.777218,-16.107692
"Eucalyptus camaldulensis",144.4882,-16.4725
"Eucalyptus camaldulensis",143.423,-18.7955
"Eucalyptus camaldulensis",144.058725,-17.993596
"Eucalyptus camaldulensis",145.167846,-17.041586
"Eucalyptus camaldulensis",145.285499,-17.054747
"Eucalyptus camaldulensis",143.700857,-18.83444
"Eucalyptus camaldulensis",144.961857,-17.084719
